,Tweet,Date,Year,Month
8004,everyone thought Britney Spearss tweet about Lady Gaga and global warming was a nonsequiturwhich to be fair reflected poorly on them,2022-04-25 22:23:34+00:00,2022,4
8005,fighting global warming ending poverty hunger helping to give teachers doctors nurses essential personnel raises fixing infrastructure universal healthcare But no you have to waste it buying Twitter,2022-04-25 22:22:32+00:00,2022,4
8006,as God have created man kind from this soil blowing the air of life inside their nostrils but the powerful energy that activates this matters is an extraterrestrial matter and the same is causing global warming,2022-04-25 22:22:18+00:00,2022,4
8007,but much of the landmass of the US will be under water due to global warming so it balances out,2022-04-25 22:21:04+00:00,2022,4
8008,I dont know why would someone hates He accelerated the transition to sustainable energy Like do you really like global warming that much,2022-04-25 22:20:46+00:00,2022,4
8009,I would probably assume well not hit the 50 percentile or under in terms of severity on global warming,2022-04-25 22:20:12+00:00,2022,4
8010,I am a global warming skeptic Scientists lie and are caught fudging numbers to play God Manipulation of mankind,2022-04-25 22:19:48+00:00,2022,4
8011,Does this mean I can tell the libs masks dont work the vax doesnt global warming is a hoax there are only 2 genders and biden is the worst president ever,2022-04-25 22:19:22+00:00,2022,4
8012,t going to bring up global warming Youre not on twitter And youre not using a phoneCool in that case this must be Truth Social and you must be using a PC powered by fossil fuel,2022-04-25 22:15:56+00:00,2022,4
8013,s have another lovely little LNP war so we dont have to do anything difficult like acting on global warming the pandemic or thinking Thinking is sooo hard Wars are easy Dumb Stupid Mediocre Putinised Dangerous Sack LNP collaborators in the ABC Kick the LNP out,2022-04-25 22:15:45+00:00,2022,4
8014,Qanon bs non science lies about global warming etc How will this fix the world,2022-04-25 22:15:15+00:00,2022,4
8015,Just more propaganda from global warming nuts,2022-04-25 22:14:52+00:00,2022,4
8016,due to global warming,2022-04-25 22:14:47+00:00,2022,4
8017,,2022-04-25 22:13:36+00:00,2022,4
8018,For goodness sake its MARTIAL lawnot Marshall Law Martial law involves the temporary substitution of military authority for civilian rule and is usually invoked in time of war rebellion or natural disaster When martial law is in effect12,2022-04-25 22:12:36+00:00,2022,4
8019,Okay here come the global warming facts in the news that many of my conservative brothers believe dont exist,2022-04-25 22:11:45+00:00,2022,4
8020,created So why this redherring from the climateenvironment movement Our predicament is not a few ads Its overshoot We are using almost 2 planets up each year Excepting the most poor we are all overshooters,2022-04-25 22:10:27+00:00,2022,4
8021,wouldnt be good for global warming but theres no going back from that sooo lets die w hot presidents,2022-04-25 22:10:01+00:00,2022,4
8022,when Svante Arrhenius the hydrogenhydronium Arrhenius acid theory guy posited global warming with carbon emissions,2022-04-25 22:09:53+00:00,2022,4
8023,increasing cloud canopy over the planet to reduce global warming,2022-04-25 22:09:25+00:00,2022,4
8024,,2022-04-25 22:08:49+00:00,2022,4
8025,Wake up,2022-04-25 22:08:40+00:00,2022,4
8026,Although theyve moved from global warming to climate change Ill ask again is it possible the scientific community can be wrong again like they were a few decades ago,2022-04-25 22:08:33+00:00,2022,4
8027,cries in global warming my area is the same,2022-04-25 22:08:11+00:00,2022,4
8028,out of power would cause WW3 So we dont kick them out to protect ourselves Global food shortages likely will become a very real problem once global warming starts becoming a big issue later in the century But lets remember Elon is building Electric cars and solar panels so,2022-04-25 22:08:05+00:00,2022,4
8029,The science is not settled Global warmingclimate change is not real It was made up by FreeSpeech,2022-04-25 22:06:14+00:00,2022,4
8030,Global warming as caused by man is a crock,2022-04-25 22:05:45+00:00,2022,4
8031,s leading to the problem His whole brand is helping against global warming with electric cars,2022-04-25 22:05:35+00:00,2022,4
8032,haha wow global warming sure cant explain that,2022-04-25 22:05:03+00:00,2022,4
8033,I saw the video of our beautiful KAT BONNIE BENNET And youre right from Guatemala and Mexico Im from Mexico is literally in the heat of the most fatal that will possibly cause heat strokes and This has me sick global warming etc,2022-04-25 22:04:28+00:00,2022,4
8034,PS For those who havent studied nuclear warits worse than global warming Yes really Amazing but true Bet they didnt teach you that in ESG awareness class,2022-04-25 22:03:24+00:00,2022,4
8035,venus planet of love was destroyed by global warming,2022-04-25 22:02:43+00:00,2022,4
8036,Nigeria A beautiful country packed with all kinds of abundance human resources mineral resources no natural disaster like hurricanes tornados typhoons earthquakes volcanoes freezing winter and snowing weather Challenges Some bad ignorant leaders citizens amp voters,2022-04-25 22:02:14+00:00,2022,4
8037,,2022-04-25 22:00:53+00:00,2022,4
8038,did you know that global warming needs to come to an end,2022-04-25 22:00:49+00:00,2022,4
8039,stop tears and bad relationship decisions,2022-04-25 22:00:48+00:00,2022,4
8040,climate changeis jst nonsense this is weather manipulation or you can say cloud seeding and it is part of NWO agenda build back better,2022-04-25 22:00:32+00:00,2022,4
8041,and Twitter was so close to deeming any dissenting voice against the manmade global warming scam as misinformation sorry neo leftists try disgracebook GlobalWarming,2022-04-25 22:00:28+00:00,2022,4
8042,If could throw up youd make me want to I would like nuclear fusion to become a practical power source It would provide an inexhaustible supply of energy without pollution or global warming Being stupid should be a crime,2022-04-25 21:58:45+00:00,2022,4
8043,Yall dont realize that your kids amp your kids kids are going to be fighting for WATER in the near future because of climate changeglobal warming,2022-04-25 21:58:37+00:00,2022,4
8044,Biden is an amazing visionary and is making the hard decisions,2022-04-25 21:58:14+00:00,2022,4
8045,With global warming isnt happening Im coming,2022-04-25 21:55:58+00:00,2022,4
8046,re right we should speak about Global warming of temperatures ClimateEmergency,2022-04-25 21:55:46+00:00,2022,4
8047,amp make a change with that kind of money in global warming and poverty What a wasted of money amp resources,2022-04-25 21:53:58+00:00,2022,4
8048,If you think its too late to do anything about global warming remember that the rich wouldnt be brutalizing illegally arresting and assassinating black and Indigenous climate activists if they werent afraid of the common mans power in numbers,2022-04-25 21:53:45+00:00,2022,4
8049,I can assure you that global warming and climate change have been happening since the day that Earth was formed I hope that this message has been of comfort and that you can divert your attention to more important matters,2022-04-25 21:52:52+00:00,2022,4
8050,protest for global warming and environmental activist that lit himself on fire for the cause,2022-04-25 21:52:19+00:00,2022,4
8051,I am not a victim of poverty hunger physical or mental abuse war natural disaster religious persecution accidents or drugs I have voice and I have people to hear me Most importantly I have a meaning to life 2 infact 3,2022-04-25 21:51:11+00:00,2022,4
8052,,2022-04-25 21:51:05+00:00,2022,4
8053,help to reduce global warming and ensure food security on earth,2022-04-25 21:50:43+00:00,2022,4
8054,We watched a video on global warming in class and it was amazing save for the classic YOU are the cause of climate change YOU need to fix it so Id like to remind everyone that the 100 elites responsible for almost all of the global devastation have names and addresses,2022-04-25 21:50:22+00:00,2022,4
8055,,2022-04-25 21:50:09+00:00,2022,4
8056,Sorta looking forward to the science and global warming deniers thrown off the platform,2022-04-25 21:48:13+00:00,2022,4
8057,,2022-04-25 21:48:07+00:00,2022,4
8058,I believe global warming is best described by this one quote from Oprah Every one of us gets through the tough times because somebody is there standing in the gap to close it for us,2022-04-25 21:47:07+00:00,2022,4
8059,caucasian corporations hiding global warming which is a major progressive issue BLM Antifascists and liberal progressives are RESPONDING amp covering African Ancestor American discontent not the other way around,2022-04-25 21:46:46+00:00,2022,4
8060,,2022-04-25 21:45:24+00:00,2022,4
8061,ve been through the impending ice age the depletion of the ozone then global warming then they changed it to climate change That last one should tell you everything since weve always had climate change its called winter spring summer and fall,2022-04-25 21:42:05+00:00,2022,4
8062,proliferation treaty and to fight global warming thats the only way to stop this catastrophe,2022-04-25 21:41:37+00:00,2022,4
8063,VENUS PLANET OF LOVE WAS DESTROYED BY GLOBAL WARMINGDID ITS PEOPLE WANT TOO MUCH,2022-04-25 21:40:08+00:00,2022,4
8064,Republicans the day of the TwitterTakeover In 2 weeks Twitter fact checker Global warming is no hoax Get an electric car Click here to buy a TeslaRepublicans,2022-04-25 21:39:09+00:00,2022,4
8065,Shades for the planet plan,2022-04-25 21:38:52+00:00,2022,4
8066,2 Gravity doesnt work in the quantum realm All others are theories amp like all theories they wait to be disproved that is scienceAnthropogenic global warming is even more contentious when you consider the massive forces that change the climate cyclically,2022-04-25 21:38:29+00:00,2022,4
8067,If we do get relegated well still have a solid bunch of fans How many Norwegians would travel to see the Red Shite if they got relegated Would help with global warming eh,2022-04-25 21:38:11+00:00,2022,4
8068,6Im not denying climate changeIm not denying global warmingIm denying the claim that cutting fossil fuels with fix the problem and is the most vital step needed,2022-04-25 21:37:56+00:00,2022,4
8069,t work because you were wrong Now your calling it climate change so you can claim even normal weather conditions as a result of your bogus claims Right now is when we need to be energy dependant After WW3 who cares,2022-04-25 21:36:39+00:00,2022,4
8070,He wanted a plan that worked They gave him useless spending that hasnt worked for decades Hes already solving global warming I would think you should love him,2022-04-25 21:36:39+00:00,2022,4
8071,Firefighter Saves Cat From TreeNot news Woke Feline Climbs Tree to Protest Global Warming Gets Stuck Has to be Saved By Brave Republican FirefighterAll we have today is media outlets framing narratives News is dead and its gonna get a whole lot worse,2022-04-25 21:35:52+00:00,2022,4
8072,that those who believe in the theory of global warming and think that it takes place due to the exhausts of the factories of humans Imam Nasser Mohammed AlYamani13Ramadan1443AH14042022AD6AGlobalTsunamiLikeVirusJY9Zo,2022-04-25 21:34:23+00:00,2022,4
8073,my irls are playing natural disaster help me,2022-04-25 21:32:19+00:00,2022,4
8074,Sea level will continue to rise for centuries It could reach around 3060 cm by 2100 even if greenhouse gas emissions are sharply reduced amp global warming is limited to well below 2C but around 60110 cm if greenhouse gas emissions continue to increase IPCCShow evidence,2022-04-25 21:31:53+00:00,2022,4
8075,What for them to take 6 billion for themselves and claim it failed bc of something someone else did or global warming Fixing world hunger is like trying to get rid of corruption in Government or bias in the mediaits not happening,2022-04-25 21:29:49+00:00,2022,4
8076,global warming edition,2022-04-25 21:29:21+00:00,2022,4
8077,we would be dealing with such an overpopulation that nothing would work anymore We already have big problems with it see global warming feeding humanity water supply worldwide etc etc all provoked by people because there are too many,2022-04-25 21:28:54+00:00,2022,4
8078,,2022-04-25 21:28:46+00:00,2022,4
8079,Venus planet of love was destroyed by global warming did its people want too much too,2022-04-25 21:27:13+00:00,2022,4
8080,s irrelevant what you want Hes currently working on advancing electric vehicles therefore slowly but surely wiping out a big factor that adds to global warming,2022-04-25 21:26:52+00:00,2022,4
8081,research from Tesla and as a result of Tesla greatly increasing public interest in electric vehicles is helping against global warming,2022-04-25 21:25:15+00:00,2022,4
8082,Plans to make the world run on renewable energyCommercial flights plans and research on living on other planets in the event of a disaster which in turn could also aid the ongoing issue of overpopulation,2022-04-25 21:24:16+00:00,2022,4
8083,If you go to work and you are a Christian or an Atheist Or a Environmentalist or antiglobal warmingTHEY HOLD IT AGAINST YOUYour Opinion is Always Censored based on your Real IdentityThis is just a tier in the You wont have an opinion and you will like it,2022-04-25 21:24:06+00:00,2022,4
8084,gas in my truck natural gas for my stove every bit of it makes the world a little warmer and a little greener Global warming is not a bad thing,2022-04-25 21:23:48+00:00,2022,4
8085,global warming and cooling has been a reality since the dawn of time,2022-04-25 21:23:47+00:00,2022,4
8086,,2022-04-25 21:23:35+00:00,2022,4
8087,Bottom line is Palm Trees dont give off enough shade to support the lefts global warming agenda,2022-04-25 21:23:22+00:00,2022,4
8088,Theres just no global warming as a matter of fact when we shut the world down over Covid the earth actually heated up Let me get that scientific paper in a top journal for you OK you know you make a lot of maybe youre not about that idk,2022-04-25 21:22:52+00:00,2022,4
8089,m referring to global warming and the Democrats are also exacerbating it I was also referring to belligerently dancing with nuclear war,2022-04-25 21:22:40+00:00,2022,4
8090,you are confusing Fox with CNN MSN and the demonic minions of the former owneryou know your master Satan Happy Global warming Jack,2022-04-25 21:22:38+00:00,2022,4
8091,,2022-04-25 21:21:46+00:00,2022,4
8092,global warming catastrophe state,2022-04-25 21:21:06+00:00,2022,4
8093,I guess now you support a man that believes in global warming and is fighting for a cleaner planet,2022-04-25 21:20:44+00:00,2022,4
8094,,2022-04-25 21:20:25+00:00,2022,4
8095,Global warmingclimate change is a creation by Al Gore to make money instill fear and maintain power Dont buy into another leftist hoax Theres plenty more where that came from,2022-04-25 21:19:58+00:00,2022,4
8096,Its caused by unnecessary war and corruption Let,2022-04-25 21:19:55+00:00,2022,4
8097,You have a hatable face Given the scale of issues like global warming and epidemic disease we shouldnt underestimate the importance of a cando attitude to science rather than a cantaffordit attitude stoopid,2022-04-25 21:18:04+00:00,2022,4
8098,save the world global warming and all that So they buy Teslas And now Elon Musk is using some of that money to buy the lefties favorit platform P,2022-04-25 21:18:02+00:00,2022,4
8099,How bout we solve global warming for 10 licorice sticks and a nice letter,2022-04-25 21:17:23+00:00,2022,4
8100,But I mean like natural disaster,2022-04-25 21:16:57+00:00,2022,4
8101,What would happen if we actually had a natural disaster that brought out the worst in peopleWhat will our govt our ministers of police and justice do to help with this lawlessness Or do we just wait until 2023,2022-04-25 21:16:02+00:00,2022,4
8102,I know global warming is real because its April 25th and it IS too hot and I DO NOT need a light jacket send tweet,2022-04-25 21:15:25+00:00,2022,4
8103,Venus planet of loveWas destroyed by global warmingDid its people want too much tooDid its people want too much,2022-04-25 21:13:10+00:00,2022,4
8104,I think,2022-04-25 21:12:49+00:00,2022,4
8105,He could help so much suffering in the world and be remembered like a God But hey we all need Billions so we can by a social media platform The world is a mess and Global warming will never get fixed with these power hungry elites in the world End of story,2022-04-25 21:12:12+00:00,2022,4
8106,A man set himself on fire to protest global warming seems counter productive to me but meh,2022-04-25 21:11:02+00:00,2022,4
8107,I just heard 44bnThis Amount would save the world from global warming and hungerElonMuskBuyTwitter,2022-04-25 21:07:53+00:00,2022,4
8108,Two poststructuralist historical arguments that kind of bent my mind 1 Foucaults contention that medieval European mobs in fact did not love public torture and execution and tended to riot against them and 2 ppl subject to natural disaster tend to band together,2022-04-25 21:07:31+00:00,2022,4
8109,Well Ive never heard of them before so yeah I thought he came up with the idea of global warming to me,2022-04-25 21:07:10+00:00,2022,4
8110,evolution germ theory Id add anthropogenic global warming to the list too but no doubt youd deny that Science can be settled Its pointless citing studies because youre not really interested in the actual evidence and Im done wasting my time on people like you,2022-04-25 21:05:27+00:00,2022,4
8111,starting today my series of ways how to live a even more sustainabel life first and imo the most important point is MEAT CONSUMPTION mass meat production is the number one cause for global warming more reasons are down below,2022-04-25 21:03:47+00:00,2022,4
8112,Meat greatly contributes to global warming so meat SHOULD cost more,2022-04-25 21:03:31+00:00,2022,4
8113,he contributed to global warming Oh the irony,2022-04-25 21:02:55+00:00,2022,4
8114,Global warming my ass Why the FUCK is it so cold,2022-04-25 21:02:50+00:00,2022,4
8115,global warming the decline of democracy and a bunch of other stuff FYI,2022-04-25 21:02:09+00:00,2022,4
8116,venus planet of love was destroyed by global warming,2022-04-25 21:02:06+00:00,2022,4
8117,t break these useless laws in the first place Attacked by my own party for being a middle aged white male attacked because of my truck amp global warming The attacks are endless The party is lost to the extremist Ive lost faith in it,2022-04-25 21:02:05+00:00,2022,4
8118,,2022-04-25 21:02:00+00:00,2022,4
8119,Call Global Warming the Pizza Oven Event because the earth is flat,2022-04-25 21:01:57+00:00,2022,4
8120,An outage this large is caused by two things short of natural disaster we either had a solar flare event or you are being ddosed by a foreign state,2022-04-25 21:01:44+00:00,2022,4
8121,Rich people will tell us to help global warming or climate change Yall have the money and power You do it All I have is 8,2022-04-25 21:01:34+00:00,2022,4
8122,Whats the best Natural Disaster movie youve seen Did San Andreas last night and fancy another one tonight And before anyone says the 2nd half of Wolves 2122 season,2022-04-25 21:01:23+00:00,2022,4
8123,Twitter is SPAZZING over Elon buying the site meanwhile a man LIT himself on FIRE in front of the Supreme Court to raise awareness for global warming which resulted in little conversation Where are the priorities,2022-04-25 21:01:05+00:00,2022,4
8124,They could end world hunger or stop global warming yet they choose to build rockets,2022-04-25 20:58:41+00:00,2022,4
8125,So 45 billion for a personal vendetta but cant do the same to help with actual global issues like food insecurity the homeless crisis or global warming,2022-04-25 20:56:55+00:00,2022,4
8126,Hell yeah Im hotter than global warming,2022-04-25 20:56:06+00:00,2022,4
8127,Does he say stupid shit Yes Are his businesses changing the world for the better Yes How is he going to convince millions of brain washed Fox News troglodytes that global warming is real Create a botless forum based on reason,2022-04-25 20:55:22+00:00,2022,4
8128,was destroyed by global warming,2022-04-25 20:55:03+00:00,2022,4
8129,together with the penetration of renewables in energy generation and the large scale deployment of batteries make a massive impact in stopping global warming This is a fact,2022-04-25 20:54:46+00:00,2022,4
8130,What happened lately Global warming,2022-04-25 20:54:44+00:00,2022,4
8131,take oil down and evacuate Without planes Ukraine will never be able to liberate fully Putin doesnt give a rats ass about the environment He has said he likes global warming because he will have more usable land that doesnt stay frozen,2022-04-25 20:54:15+00:00,2022,4
8132,Like wars all over the place hunger homelessness global warming and general hateful atmosphere werent enough we now have to deal with unstable megalomaniacs We are fucking doomed as a species,2022-04-25 20:54:04+00:00,2022,4
8133,Reject the science Science is not fact or truth Science is a hypothesis evidence and summation in an open PEER environment with free speech Human Global Warming religion doesnt believe in science,2022-04-25 20:53:46+00:00,2022,4
8134,The UCP used a member statement to brag about their opposition to spending 5 million to help 1574 Calgarians recover from the 4th largest natural disaster in Canadian HistoryThe UCP is really committed to showing Calgarians how little they care about themableg,2022-04-25 20:52:40+00:00,2022,4
8135,re talking about the guy who has spearheaded electric cars invested massively in solar advanced rocketry takes global warming seriously with his actions That guy Absolute take here,2022-04-25 20:52:07+00:00,2022,4
8136,,2022-04-25 20:49:46+00:00,2022,4
8137,t flood coastal cities because ice contracts when it melts,2022-04-25 20:47:53+00:00,2022,4
8138,,2022-04-25 20:46:34+00:00,2022,4
8139,re not around Wish that the fish stick around and dont die out Hope and pray that a natural disaster passes and when it doesnt youll say well you know how to fish Just fucking help people,2022-04-25 20:46:00+00:00,2022,4
8140,I dont like it right now because it is so bad for global warming,2022-04-25 20:44:31+00:00,2022,4
8141,The fact that yall think a global warming activist who started Tesla to combat and SpaceX to get us off the planet is some rabid right winger is baffling to me ElonMusk Twitter TwitterTakeover,2022-04-25 20:44:31+00:00,2022,4
8142,There is a war in EuropeWere about to hit 15C global warming and scientists are getting arrested because theyre scared Millions have died in a global pandemicWere losing biodiversity at a rate never seen beforeBut lets spent 44 billion on Twitter,2022-04-25 20:44:05+00:00,2022,4
8143,,2022-04-25 20:42:54+00:00,2022,4
8144,,2022-04-25 20:42:03+00:00,2022,4
8145,the NBA Disney NETFLIX aka corporate They profited during the pandemic theyll profit during the draught theyll profit during global warming Theres a pattern here,2022-04-25 20:40:39+00:00,2022,4
8146,This girl in my class just asked if daylights savings time the reason why polar bears are dying and the teacher looked at her and goes thats global warming bitch I fucking died,2022-04-25 20:39:00+00:00,2022,4
8147,t take civics all that right wing blather Prolly thinks what MSM tells him to think And what coat to wear since global warming,2022-04-25 20:38:58+00:00,2022,4
8148,ll have the whole picture,2022-04-25 20:38:39+00:00,2022,4
8149,What is this global warming,2022-04-25 20:36:43+00:00,2022,4
8150,global warming would be over if the Ireland amp Scandi flights into Speke were banned on match days,2022-04-25 20:36:35+00:00,2022,4
8151,of course theyre struggling with mental health issues What does life hold for them A future of chaos with global warming and wars over the limited resources A Mad Max style future Who isnt depressed,2022-04-25 20:35:45+00:00,2022,4
8152,Please use money correctly,2022-04-25 20:35:34+00:00,2022,4
8153,ve seen in a while Its like saying global warming is getting bad I guess Ill move a state over nothings changed lol,2022-04-25 20:35:29+00:00,2022,4
8154,This whole thing just shows that Musk will put his money forward for something he cares aboutHe cares about his weird idea of free speechHe doesnt care about world hunger or global warmingDidnt think we needed proof of that but here it is,2022-04-25 20:35:27+00:00,2022,4
8155,Ill build a man we need global warming Ive said if Hillary Clinton were running The View Id fire Rosie ODonnell,2022-04-25 20:35:14+00:00,2022,4
8156,Talking to republicans about global warming is like talking to a 2 year old,2022-04-25 20:35:07+00:00,2022,4
8157,t believe any of the climate change bs I have lived thru it all 70s gas 80s acid rain global freezing 90s global warming the infamous ice caps melt and water rising Ya funny thing Ice takes up more space as a solid than as a liquid,2022-04-25 20:34:57+00:00,2022,4
8158,you deny that it could have possibly cooled 1C since the 18501900 averagewasnt that average 14C or does your IPCC special report on global warming of 15C say something different,2022-04-25 20:34:45+00:00,2022,4
8159,,2022-04-25 20:34:28+00:00,2022,4
8160,Dictatorships are a bottom feeder item so why is there a world run on authoritarianism Is it fears of the effects of Global Warming like lack of water farms going dry no jobs What are the problems it proposes to fix for the individual working public,2022-04-25 20:34:18+00:00,2022,4
8161,lets take all our COP26 promises and just feed them into the shredder As 80 of the coal will be exported we can blame other people for global warming while we get rich Greed Capitalism UtterSelfishness Just has to be a tory behind this,2022-04-25 20:33:41+00:00,2022,4
8162,In terms of true oilfree economics So no flags just global warming without making people suffering on this planet Stop deadly playing words stop greenwashing stop heating people with false pseudosolutions,2022-04-25 20:33:18+00:00,2022,4
8163,certain its because of global warming or natural Al Gore said we are suppose to be dead by now from global warming that was shoved down our throats in the early 2000s,2022-04-25 20:32:58+00:00,2022,4
8164,A Buddhist climate activist has died after setting himself on fire outside US Supreme Court on Earth DaySelfish prick putting all that carbon into the atmosphere doesnt he know it can add to global warming,2022-04-25 20:31:53+00:00,2022,4
8165,Climate activist Wynn Bruce truly had a burning desire to advocate for action against Global warming on the steps of the US Supreme court,2022-04-25 20:31:20+00:00,2022,4
8166,Never took bath 3 times in a day before Global warming,2022-04-25 20:31:07+00:00,2022,4
8167,this study was really only talking about a subset of populations of a single species of snake AND their future success is also contingent on the fact that their food ground squirrels still do okay with global warming I think the media kinda skimped on the details,2022-04-25 20:30:44+00:00,2022,4
8168,Or maybe just Wisconsin Warming,2022-04-25 20:29:12+00:00,2022,4
8169,,2022-04-25 20:29:06+00:00,2022,4
8170,it Not global warming its on a cycles we have nothing to do it Humans cant stop it,2022-04-25 20:28:16+00:00,2022,4
8171,,2022-04-25 20:28:13+00:00,2022,4
8172,Thats all thats left,2022-04-25 20:27:59+00:00,2022,4
8173,Oh global warming is fake news That is why you do not want Holmes a Court to win,2022-04-25 20:27:52+00:00,2022,4
8174,What would you do if your family starved to death Would you be upset Would you want to prevent more people from dying More polar bears than ever are dying of starvation due to the melting of icebergs caused by global warming Help them stopglobalwarming VCCompII,2022-04-25 20:27:00+00:00,2022,4
8175,Elon has donated Billions to charities and a big project to solve World hunger Elon is working night and day for 20 years trying to mitigate global warming He does a lot of good things for humanity everydayLet see what happens Relax,2022-04-25 20:26:20+00:00,2022,4
8176,Global warming stoppppp I have to walk homeeee,2022-04-25 20:26:11+00:00,2022,4
8177,,2022-04-25 20:24:57+00:00,2022,4
8178,t get warned or evacuated before In consumer society nobody is really investigating solving and controlling climatechange People we need to unite and build CreativeSociety Its easy just simple steps informingWeWant2Live ClimateChange,2022-04-25 20:24:38+00:00,2022,4
8179,t care abt global warming,2022-04-25 20:23:58+00:00,2022,4
8180,But 44 Billion on a social media platform has me confused The world is in crisis especially with global warming How can Twitter save us It is your money but i personally think its crazy Free speech will not save us,2022-04-25 20:23:40+00:00,2022,4
8181,gather all the billionaires money end world hunger and try and put correct measures to help global warming from becoming a bigger issue than it already isjust a thought tho,2022-04-25 20:22:29+00:00,2022,4
8182,How about you donate 44 billion to charities or spend it on adopting sustainable practices to limit global warming,2022-04-25 20:22:12+00:00,2022,4
8183,,2022-04-25 20:21:59+00:00,2022,4
8184,inflation harisi demon or a natural disasterit is always created by deliberate actions taken at the ministry of finance and at the central bank,2022-04-25 20:21:48+00:00,2022,4
8185,in a global warming scenario there will be no snow anywhere Youve crushed the scientists They are weeping and crying and questioning their entire lives,2022-04-25 20:19:24+00:00,2022,4
8186,And theyll all take one look at us and gush about how precious we look to them The world nowadays is filled with terrible things war famine natural disaster illness Theres so many awful things going on that it doesnt bear thinking about,2022-04-25 20:19:02+00:00,2022,4
8187,t a natural disaster,2022-04-25 20:18:22+00:00,2022,4
8188,Get up soldier I would like nuclear fusion to become a practical power source It would provide an inexhaustible supply of energy without pollution or global warming Being stupid should be a crime,2022-04-25 20:18:07+00:00,2022,4
8189,t coming from global warming its coming from moron greenies that shut down fertilizer plants because they use nitrogen when you are starving in a year remember it was the leftists that did that to you,2022-04-25 20:17:55+00:00,2022,4
8190,The promising part of global warming is that We can reverse it now This movement still hasnt gained the momentum and the recognition it needs to be a success I really request people to join us and support our cause GlobalWarming globegosolar,2022-04-25 20:16:36+00:00,2022,4
8191,Idk what global warming is,2022-04-25 20:15:56+00:00,2022,4
8192,is that there is about a 30 group that will never change their minds on it Regardless of the facts For Climate Change ne global warming the percentage is probably even higher,2022-04-25 20:14:29+00:00,2022,4
8193,And that would cause even more tears and then global warming will be real,2022-04-25 20:13:44+00:00,2022,4
8194,other climate changes and stopping world hunger rather than speding his money on Social Media,2022-04-25 20:13:11+00:00,2022,4
8195,so Na her,2022-04-25 20:11:20+00:00,2022,4
8196,Irony is truly dead to the Republican Party they simply shamelessly choose to ignore the entire conceptYOUR biggest source of legal bribes er campaign contributions is the oil industry amiriteIs Global Warming a Chinese hoax MisterEarthDay Thought so,2022-04-25 20:10:51+00:00,2022,4
8197,Man global warming really kicking in now Its July in April This is not ok lol,2022-04-25 20:10:39+00:00,2022,4
8198,,2022-04-25 20:10:34+00:00,2022,4
8199,That would be the greatest disbenefit to humanity and the environment moving us closer to the tipping point of global warming That would be very bad indeed imo,2022-04-25 20:10:32+00:00,2022,4
8200,Methane is orders of magnitude more potent as a GHG than CO2 during those 12 years and global methane levels are continuing to rise hence methane is having a major impact on global warming,2022-04-25 20:10:12+00:00,2022,4
8201,you know global warming is real when it is April 25th and it is in fact way too cold and you need more than a light jacket,2022-04-25 20:09:34+00:00,2022,4
8202,I wonder which will happen 1st the world ending due to global warming or the wage gap in the states becoming even more ridiculous to the point where the people in the bottom part the other 99 of the country essentially become indentured servants working only for foodboard,2022-04-25 20:08:48+00:00,2022,4
8203,so woke BLM global warming and capitalism becomse there mutual identitysomething like that,2022-04-25 20:08:40+00:00,2022,4
8204,I hate you already but check this out Given the scale of issues like global warming and epidemic disease we shouldnt underestimate the importance of a cando attitude to science rather than a cantaffordit attitude Unbelievable,2022-04-25 20:08:03+00:00,2022,4
8205,Global warming is a hoax,2022-04-25 20:07:46+00:00,2022,4
8206,44 billion that couldnt went towards something useful like combating global warming food shortages cancer treatmentresearch etc is instead being used for an app where people stretch out your face with every like they receive,2022-04-25 20:07:40+00:00,2022,4
8207,re fake cause of pseudo moralistic virtue signaling will cease Global warming is fake youre fake Now go on and actually get to working on something useful,2022-04-25 20:06:20+00:00,2022,4
8208,renewable energy company to get stinking polluting dirty inefficient global warming promoting cars and trucks off the roads Thankfully So whats wrong with making transparent and available etc Its all good,2022-04-25 20:05:54+00:00,2022,4
8209,but are they able to survive 18 to 2C of global warming,2022-04-25 20:05:53+00:00,2022,4
8210,Global warming is fake How about that,2022-04-25 20:03:11+00:00,2022,4
8211,In QP today Jason Kenney called using 5 million to support 1574 people impacted by the 4th largest natural disaster in Canadian history cynical vote buyingHe just doesnt care plain and simpleableg,2022-04-25 20:02:57+00:00,2022,4
8212,He is the only one doing a damn thing to innovate and solve global warming,2022-04-25 20:02:41+00:00,2022,4
8213,Poor Michael Mann,2022-04-25 20:01:31+00:00,2022,4
8214,s a churchless pot smoker who believes in global warming Tomi,2022-04-25 20:00:11+00:00,2022,4
8215,The USA has long shown itself to be the most magnanimous the most generous country in the world Wherever there is a flood an earthquake a fire a natural disaster disease who is the first to help The United States Who helps the most and unselfishly The United States,2022-04-25 20:00:09+00:00,2022,4
8216,If its that bad then why did Obama build house next to the ocean of sea levels are rising Its a joke,2022-04-25 19:59:49+00:00,2022,4
8217,We love Elon Risking his entire fortune to build a new electric car company to help with global warming He is a progressive hero ALSO If Elon buys Twitter Im deleting my account WTF,2022-04-25 19:58:57+00:00,2022,4
8218,Greetings useless creatures If each one of us does our bit we will be helping to keep global warming from harming our countries Being stupid should be a crime,2022-04-25 19:58:20+00:00,2022,4
8219,Wow Elon Muskellunge bought Twitter I wonder what crazy billionaire shenanigans would this entailDefinitely not helping the real world economy or helping the working class not even help global warming Nope not those at all,2022-04-25 19:58:12+00:00,2022,4
